age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,v_decile_score,priors_count,sex_Male,label,c_jail_in,c_jail_out,c_offense_date,screening_date,in_custody,out_custody
33,0,1,0,0,1,0,0,1,0.2826754405370861,0.28269851709454835,0.9597579425113465,0.45267489711934156,0.9903514817367333,0.808696804984754
26,0,9,0,0,9,6,1,1,0.06957686870144415,0.08425789589707333,0.9347453353504791,0.1111111111111111,0.8753733057661383,0.7412170224048787
27,0,2,0,0,3,3,1,1,0.43801381774548226,0.44311765126242525,0.9778113968734241,0.7599451303155007,0.9682977257064094,0.783375314861461
44,0,9,0,0,8,13,1,1,0.5924815554845176,0.6063181303914396,0.9960665658093797,0.9465020576131687,0.9462439696760855,0.7577886782447302
56,0,1,0,0,1,9,1,0,0.23033858006263522,0.34883709193271073,0.9536056480080686,0.5692729766803841,0.8934068458534344,0.7151000928012727
26,0,9,3,0,9,3,1,1,0.09625719180350488,0.271435788230722,0.7340393343419062,0.1550068587105624,0.9166092350103378,0.7279596977329975
45,0,1,0,0,3,1,1,0,0.04570882539887226,0.04569381814864669,0.9319213313161876,0.07407407407407407,0.868711233631978,0.668301736709532
37,0,5,0,0,2,6,1,1,0.5631280157435945,0.5797941421840426,0.9927382753403934,0.9012345679012346,0.9436021134849529,0.7563303725308232
28,0,7,0,0,3,1,1,0,0.06377822689424915,0.09185303339009797,0.897428139183056,0.0411522633744856,0.8711233631977946,0.6754606920323478
24,0,9,0,0,7,7,0,0,0.34854135288194693,0.34876296816903446,0.967523953605648,0.5582990397805213,0.9092579830002298,0.7151000928012727
25,0,2,0,0,4,0,1,0,0.11927616721112545,0.12202588581449295,0.94059505799294,0.19204389574759945,0.8785894785205606,0.6801007556675063
26,0,1,0,1,2,2,1,0,0.348783844392435,0.34791334154129083,0.967423096318709,0.5569272976680384,0.9092579830002298,0.7149675195545538
44,0,1,0,0,1,1,1,0,0.3014170965115715,0.301553154631778,0.961976802824004,0.4828532235939643,0.9538249483115093,0.7665385125281718
52,0,3,0,0,2,4,1,1,0.06977202590086624,0.07039429818669789,0.9347453353504791,0.11248285322359397,0.8837583275901677,0.6856688320296964
33,0,8,0,0,6,0,1,1,0.3279936635188555,0.3281712455451852,0.9651033787191124,0.5253772290809328,0.9065012634964392,0.7119183348800212
52,0,7,0,0,1,21,0,1,0.4775016473899522,0.4939340960560326,0.9493696419566313,0.5939643347050755,0.9264874798989203,0.737504971496752
44,0,7,0,0,4,0,1,0,0.09021897839506512,0.09287421465544536,0.9371659102370147,0.14540466392318244,0.9086836664369401,0.7194750099429935
43,0,2,0,0,2,3,1,0,0.10660035453458579,0.10667096089741475,0.9390821986888552,0.17146776406035666,0.8768665288306915,0.6777144372265677
32,0,8,0,0,6,6,1,1,0.08338685755404507,0.19427171832484982,0.9363590519415028,0.13443072702331962,0.9168389616356536,0.7237173538379955
48,0,1,0,0,1,0,1,0,0.009622888656084062,0.009723327016669323,0.9276853252647503,0.01646090534979424,0.8638869745003446,0.6627336603473419
25,0,10,1,0,9,3,1,1,0.26812492694640333,0.3365168998058228,0.9580433686333838,0.42935528120713307,0.9109809326900988,0.755137213310354
27,1,5,0,0,4,1,1,1,0.587331798950821,0.5873729766216869,0.9954614220877458,0.9382716049382716,0.9411899839191362,0.7519554553891025
24,5,8,0,0,9,5,1,1,0.3803209697324492,0.3806246422778323,0.9712556732223904,0.6090534979423868,0.9550884447507466,0.7679968182420788
26,0,7,0,0,5,5,0,1,0.3793890717589645,0.37971665846099417,0.9711548159354514,0.607681755829904,0.9133930622559154,0.71987272968315
29,0,1,0,0,2,0,1,0,0.36387471996307486,0.364214926566856,0.9693393847705497,0.5829903978052127,0.9113255226280726,0.7174864112422114
55,0,1,0,0,1,0,0,0,0.38124841832042033,0.38112137382320826,0.9713565305093294,0.6104252400548696,0.9136227888812314,0.7201378761765875
28,0,2,0,0,2,1,1,0,0.06965850698028637,0.06974660690548745,0.9347453353504791,0.1111111111111111,0.8719274063864002,0.6720137876176587
32,0,2,0,0,2,1,1,1,0.5080653206739179,0.5084249590379525,0.9862834089762985,0.813443072702332,0.930622559154606,0.7397587166909717
23,0,4,0,0,5,1,1,0,0.26358145877891126,0.2636094970572985,0.9575390821986889,0.42112482853223593,0.8978865150470939,0.7019753413761103
27,0,4,1,3,3,6,1,0,0.24884050552925038,0.24917031505897927,0.9558245083207262,0.3991769547325103,0.9894325752354698,0.8076362190110036
26,0,3,0,1,3,2,1,0,0.10478242301239667,0.11027198890986893,0.9388804841149773,0.17695473251028807,0.8766368022053757,0.6782447302134429
21,0,6,0,2,8,0,0,0,0.04389659465187238,0.04321104462160166,0.9317196167423096,0.06995884773662552,0.868481507006662,0.6679040169693756
56,0,2,0,0,1,5,1,0,0.054139090035709395,0.06032824935317553,0.9329299041855774,0.14814814814814814,0.8698598667585573,0.6705554819037518
21,0,2,0,0,5,0,1,1,0.5528616247759504,0.5521794785782174,0.9915279878971256,0.8847736625514403,0.9784056972203078,0.7955720535595917
23,0,6,0,0,4,2,1,1,0.24205343471655494,0.2578355032441739,0.9550176500252143,0.41289437585733885,0.9295887893406846,0.7440010605859737
20,0,5,0,0,9,0,1,1,0.2033612604775456,0.2036549264500224,0.9504790721129601,0.32510288065843623,0.8988054215483574,0.7058199655309558
42,0,1,0,0,1,0,0,1,0.2335951826503045,0.23464552463396138,0.950882501260716,0.33058984910836764,0.8938662991040661,0.6974678509876707
30,1,10,0,2,8,15,1,1,0.050886907038561406,0.05157822765799139,0.9325264750378215,0.0823045267489712,0.8708936365724788,0.8024658623889699
41,0,1,0,0,1,0,1,0,0.3340924998049173,0.3340959805278929,0.9658093797276853,0.53360768175583,0.9073053066850448,0.7128463476070529
49,0,6,0,0,3,5,1,1,0.20195371524733205,0.20453801358387264,0.9502773575390822,0.32373113854595337,0.8896163565357225,0.6928277873525123
26,0,5,0,0,5,2,1,0,0.20779827113762772,0.2088358804795888,0.8830055471507816,0.3676268861454047,0.8904203997243281,0.6934906535861063
33,0,6,0,1,2,11,1,1,0.43769635210275826,0.43802284214035614,0.9780131114473021,0.6995884773662552,0.9212037675166552,0.7288877104600292
29,0,6,0,0,3,0,1,0,0.08774866565361707,0.08778485975482887,0.9368633383761977,0.13991769547325103,0.8743395359522168,0.6747978257987538
25,0,7,0,2,5,6,1,1,0.25436044497867527,0.25433001848802245,0.9564296520423601,0.4074074074074074,0.947048012864691,0.7597772769455124
26,0,2,0,0,2,1,0,0,0.2146540194075244,0.21486957073856486,0.9517902168431669,0.3443072702331962,0.8913393062255915,0.694418666313138
24,5,10,1,0,9,10,1,1,0.1235844039145813,0.12297394673395408,0.9409984871406959,0.19753086419753085,0.8819205145876408,0.7010473286490786
33,0,3,0,0,3,2,1,0,0.24029214347468664,0.23987101650464301,0.9548159354513364,0.3840877914951989,0.9035148173673329,0.7084714304653321
21,0,5,1,0,6,3,1,0,0.16400274109956295,0.18215036187765857,0.945839636913767,0.29218106995884774,0.9446358832988744,0.7589818374651995
45,0,1,0,0,1,3,1,0,0.06647572645181836,0.0661577192548095,0.9344427634896622,0.2194787379972565,0.8714679531357684,0.6714834946307835
65,0,1,0,0,1,1,0,0,0.30586302580600894,0.30472683594881134,0.9623802319717599,0.4897119341563786,0.9035148173673329,0.7083388572186133
56,0,2,0,0,1,0,1,0,0.09439320715491781,0.09441390461266091,0.9376701966717095,0.1522633744855967,0.8752584424534804,0.6758584117725043
22,0,6,0,0,6,1,0,0,0.17078220425756338,0.2526425479404457,0.9466464952092789,0.4060356652949246,0.919710544452102,0.7320694683812806
27,0,4,0,0,2,6,1,1,0.4926508118971523,0.5254903834376297,0.9844679778113968,0.7887517146776406,0.9432575235469791,0.7565955190242609
21,0,3,0,0,5,0,1,1,0.38451226109121317,0.3854972092616575,0.9717599596570852,0.6159122085048011,0.9225821272685504,0.7304785894206549
36,0,5,0,0,5,6,1,0,0.002632824560997356,0.0741476370718127,0.9268784669692385,0.0054869684499314125,0.8629680679990811,0.6726766538512529
28,0,2,0,0,3,3,1,1,0.40334337156418176,0.40960851416486643,0.9739788199697428,0.6460905349794238,0.9166092350103378,0.7245127933183083
31,0,2,0,0,3,1,1,0,0.013017799597908634,0.01309201910400176,0.9280887544125063,0.02194787379972565,0.8643464277509764,0.6632639533342172
44,0,2,0,0,1,2,1,0,0.037950775514487264,0.03863923473438175,0.9310136157337368,0.06172839506172839,0.8676774638180565,0.6672411507357815
23,0,4,0,3,3,0,1,0,0.20867947789758312,0.20885674362175743,0.951084215834594,0.33607681755829905,0.8905352630369859,0.6934906535861063
52,0,1,0,0,1,0,1,0,0.012098425452844902,0.01214813081297436,0.9279878971255673,0.0205761316872428,0.8642315644383184,0.6631313800874984
27,0,4,0,0,3,5,1,0,0.2002665042879314,0.20024975366838368,0.9500756429652042,0.32098765432098764,0.8893866299104066,0.6921649211189183
52,0,1,0,0,1,0,0,0,0.18222113741965892,0.1820033462691769,0.9479576399394857,0.29218106995884774,0.8869745003445899,0.6893808829378232
37,1,3,0,0,1,7,0,0,0.09032781950185732,0.09115670118314581,0.9371659102370147,0.14540466392318244,0.8746841258901906,0.675328118785629
37,0,2,0,0,1,4,1,0,0.07586833954424844,0.07593696942732035,0.935451336359052,0.12208504801097393,0.8882379967838272,0.6908391886517301
26,0,4,0,0,3,1,1,0,0.23262747109610146,0.23271296184005125,0.9539082198688855,0.3731138545953361,0.8937514357914083,0.697202704494233
53,0,4,0,0,7,9,1,1,0.0885111294376798,0.1889768316693835,0.9369641956631367,0.14266117969821673,0.8744543992648748,0.6904414689115737
31,0,5,0,0,2,0,1,0,0.35640463867905847,0.38912305447846274,0.9684316691880989,0.5706447187928669,0.9102917528141512,0.7213310353970569
27,0,5,0,0,6,0,1,0,0.02512954341230188,0.02511945167211577,0.929500756429652,0.0411522633744856,0.9217780840799449,0.7300808696804985
52,0,1,0,0,1,1,1,0,0.20024314501398532,0.20090023663671286,0.9500756429652042,0.4718792866941015,0.9906960716747071,0.8092270979716293
29,0,8,0,1,4,8,1,0,0.24459056769401885,0.24380296375638053,0.9553202218860313,0.46502057613168724,0.8953595221686194,0.6989261567015776
24,0,8,0,0,4,8,1,0,0.09784205696442998,0.0970002388034992,0.9380736258194654,0.15637860082304528,0.8757178957041121,0.6762561315126607
42,0,7,0,0,4,0,1,0,0.0010904271957327691,0.006072565247216959,0.9265758951084215,0.0013717421124828531,0.8627383413737653,0.6622033673604667
23,0,8,0,2,8,3,1,1,0.2954510763694218,0.29554685469802044,0.9612708018154311,0.4732510288065844,0.9484263726165862,0.769189977462548
29,0,9,0,0,4,7,1,1,0.22599145096259227,0.22578800808246074,0.9531013615733737,0.3635116598079561,0.9187916379508385,0.7278271244862786
25,0,5,0,0,3,0,1,0,0.2363624024898046,0.2354408276134297,0.9542107917297025,0.3786008230452675,0.8942108890420399,0.6976004242343895
58,0,1,0,0,1,1,1,0,0.3289495663244523,0.3290094371840544,0.9651033787191124,0.5267489711934157,0.9066161268090972,0.71205090812674
34,0,2,0,0,2,4,1,0,0.34865552729235694,0.34875693772746474,0.967523953605648,0.5582990397805213,0.9092579830002298,0.7151000928012727
37,0,2,0,0,1,0,1,1,0.4051586910587145,0.434489669014098,0.9741805345436207,0.6488340192043895,0.9367103147254767,0.7490388439612886
21,0,9,1,0,8,1,1,1,0.2455514462633261,0.636237813553033,0.9554210791729703,0.3936899862825789,0.8954743854812773,0.7595121304520748
32,0,2,0,0,1,0,1,1,0.40259822860229677,0.4068953817437909,0.9738779626828038,0.644718792866941,0.9174132781989432,0.7263688187723717
54,0,1,0,0,1,0,1,0,0.040396994038846376,0.04053887350298386,0.9313161875945537,0.06584362139917696,0.8680220537560304,0.6675062972292192
23,0,9,1,0,7,2,1,0,0.3435549920859038,0.3622489430061576,0.9669188098840141,0.5500685871056241,0.9085688031242821,0.7172212647487737
55,0,1,0,0,1,0,1,1,0.04493405628299864,0.044916825060138756,0.9318204740292486,0.07270233196159122,0.8788192051458764,0.6799681824207875
21,0,10,0,0,9,0,0,1,0.08680458152829063,0.1143284791855236,0.9367624810892587,0.13991769547325103,0.8927176659774868,0.696539838260639
36,0,2,0,0,1,5,1,0,0.22249925937097945,0.222568388113338,0.9526979324256177,0.35802469135802467,0.9409602572938204,0.7519554553891025
33,0,1,0,0,1,0,1,0,0.38215334189422917,0.38226027288453474,0.9714573877962683,0.6131687242798354,0.9137376521938892,0.7202704494233064
35,0,10,0,0,5,0,1,1,0.5820758133379885,0.5951173352553653,0.9949571356530509,0.9314128943758574,0.9405008040431886,0.7531486146095718
29,0,5,0,1,3,2,1,0,0.2737706509215626,0.27320067097057393,0.9587493696419567,0.4375857338820302,0.9947162876177349,0.8136020151133502
33,0,2,0,0,2,0,0,0,0.3263161359319453,0.3270440993872803,0.9649016641452345,0.522633744855967,0.9062715368711234,0.7117857616333024
52,0,1,0,0,1,3,0,0,0.32354139782272695,0.3229822641732986,0.9645990922844175,0.5171467764060357,0.9059269469331496,0.7111228953997083
42,0,4,0,0,2,3,1,0,0.022445908457806134,0.022376435283591053,0.9291981845688351,0.03566529492455418,0.9839191362278888,0.8020681426488134
38,0,2,0,0,1,2,1,0,0.2394671201385038,0.2638820889119761,0.8049420070600101,0.38271604938271603,0.8946703422926717,0.7019753413761103
27,2,10,0,0,10,14,1,1,0.007239765993706046,0.007800699052363298,0.9273827534039334,0.010973936899862825,0.8691706868826097,0.6730743735914092
59,0,1,0,0,1,2,1,0,0.2629109622043471,0.2782933639739374,0.9574382249117499,0.4458161865569273,0.8977716517344361,0.7042290865703301
43,0,1,0,0,1,3,1,1,0.1398814701576188,0.16505147697187467,0.9430156328794755,0.29766803840877915,0.881346198024351,0.6867294180034469
48,0,1,0,0,1,0,1,0,0.22669090826965077,0.22758444384113535,0.9532022188603126,0.3635116598079561,0.8929473926028026,0.6964072650139201
21,0,10,0,0,8,0,1,0,0.09701772884473364,0.10226953333790534,0.9378719112455874,0.1550068587105624,0.8852515506547208,0.6881877237173538
39,0,4,0,0,1,1,0,0,0.21464779225413824,0.24750605227335776,0.9516893595562279,0.3443072702331962,0.8913393062255915,0.6994564496884529
34,0,4,0,0,1,2,1,0,0.2584276203312724,0.25840087452728466,0.956933938477055,0.41426611796982166,0.969101768895015,0.7841707543417739
56,0,2,0,0,1,3,1,0,0.07494023546644721,0.11622638929377459,0.935350479072113,0.18655692729766804,0.8849069607167471,0.6897786026779796
52,0,1,0,0,1,0,1,1,0.3675551165892449,0.3675432137021885,0.9697428139183056,0.588477366255144,0.9158051918217321,0.722656767864245
55,0,4,0,0,1,1,1,0,0.0757751308767382,0.07558057728493207,0.935451336359052,0.12208504801097393,0.8727314495750057,0.6729418003446904
30,0,3,0,0,2,1,0,0,0.19315636637396363,0.19253389806083948,0.9492687846696923,0.345679012345679,0.8884677234091432,0.6909717618984489
25,0,6,0,0,4,3,1,1,0.1862423986891554,0.18723448112307367,0.9484619263741806,0.299039780521262,0.917872731449575,0.7250430863051837
53,0,1,0,0,1,2,1,0,0.18642260873411795,0.1862621295452305,0.9484619263741806,0.299039780521262,0.8875488169078797,0.6900437491714172
44,0,1,0,0,1,0,0,1,0.25511134830573406,0.2549915191823826,0.9565305093292991,0.40877914951989025,0.8967378819205146,0.7006496089089221
22,0,4,0,0,5,0,1,0,0.34342519516787595,0.3436014864054921,0.9669188098840141,0.5500685871056241,0.9085688031242821,0.7143046533209598
39,0,2,0,0,1,2,1,0,0.09449131213282576,0.09462766240642297,0.9376701966717095,0.1522633744855967,0.8752584424534804,0.6758584117725043
43,0,1,0,0,1,0,1,0,0.2910122482148107,0.29039151265917346,0.9607665153807362,0.46502057613168724,0.9015621410521479,0.7060851120243935
20,0,8,0,3,7,1,1,1,0.15210080368912854,0.15221999877424072,0.9444276348966213,0.28669410150891633,0.9439467034229267,0.7653453533077025
23,0,8,3,1,5,7,0,1,0.3399042315453865,0.3401908097282527,0.9694402420574887,0.8559670781893004,0.9607167470709855,0.779132970966459
43,0,1,0,0,1,0,1,1,0.11362383867934452,0.11350460363611385,0.9398890569843671,0.18244170096021947,0.9284401562141052,0.7372398250033143
44,0,1,0,0,1,0,1,0,0.11260210880414113,0.11626614848185024,0.9397881996974281,0.18106995884773663,0.877670572019297,0.6791727429404746
23,0,4,0,0,4,2,0,1,0.46633022360019427,0.4673149321810282,0.9813414019162885,0.747599451303155,0.9548587181254308,0.7675990985019223
25,0,5,0,0,5,0,0,1,0.04750293085890293,0.04762762279625734,0.9321230458900656,0.07681755829903979,0.8855961405926946,0.6877900039771974
39,0,2,0,0,1,1,0,1,0.5930626968772394,0.6010010691962968,0.9962682803832577,0.9492455418381345,0.9802435102228348,0.7970303592734986
23,0,6,0,0,6,0,0,0,0.0647247641406065,0.06441961088074062,0.9341401916288452,0.10425240054869685,0.8712382265104526,0.6712183481373459
51,0,1,0,0,1,3,1,0,0.24196819124364705,0.24148009131181367,0.9550176500252143,0.3868312757201646,0.8950149322306455,0.6985284369614212
54,0,1,0,0,1,0,0,0,0.3252449066429038,0.35022478893181297,0.9648008068582955,0.5212620027434842,0.9061566735584654,0.7153652392947103
39,0,3,0,0,4,0,1,0,0.026682776223091634,0.026628204569944126,0.92970247100353,0.04663923182441701,0.8661842407535033,0.6653851252817181
68,0,1,0,0,1,2,1,0,0.11176459143452966,0.11163099412107452,0.9396873424104891,0.3840877914951989,0.8775557087066391,0.6785098767068806
66,0,1,0,0,1,0,1,0,0.1967559788444034,0.197654746371301,0.9496722138174483,0.31550068587105623,0.8889271766597748,0.6917672013787618
28,0,5,0,0,3,5,1,1,0.039566677125702124,0.03950115074634563,0.9312153303076147,0.0644718792866941,0.9236158970824718,0.7316717486411243
49,0,6,0,0,1,29,1,1,0.33313841449384946,0.3330896717024629,0.9657085224407463,0.53360768175583,0.9074201699977027,0.7129789208537717
26,0,10,0,0,8,7,1,1,0.04475369726307472,0.04554356378571411,0.9318204740292486,0.07270233196159122,0.86859637031932,0.668301736709532
38,0,1,0,0,1,1,1,1,0.42917919533677384,0.42947971327167755,0.9770045385779123,0.6872427983539094,0.972432804962095,0.7913297096645897
25,0,2,0,0,3,0,1,0,0.3503636046780164,0.3502131651811762,0.967725668179526,0.5610425240054869,0.9094877096255456,0.7153652392947103
30,0,2,0,0,2,4,1,0,0.37003115990087443,0.37026570473275117,0.9700453857791226,0.5925925925925926,0.9121295658166781,0.718414423969243
57,0,5,0,0,6,1,1,1,0.5905733947940461,0.6120472585140719,0.9959657085224407,0.9451303155006858,0.9485412359292442,0.7759512130452074
50,0,4,0,0,1,7,0,0,0.2954024012837033,0.29557466228608237,0.9612708018154311,0.4732510288065844,0.9021364576154376,0.7068805515047063
52,0,6,0,0,7,10,1,0,0.06695765052025383,0.19409443129056447,0.9343419062027232,0.10699588477366255,0.9363657247875029,0.74665252552035
40,0,2,0,0,1,0,1,0,0.31578516543287094,0.316147806778572,0.9635905194150277,0.5075445816186557,0.9048931771192281,0.7100623094259578
23,0,2,0,0,4,1,1,0,0.2436941654880016,0.27672758515418144,0.9552193645990923,0.4430727023319616,0.9519871353089823,0.7670688055150471
35,0,3,0,1,2,0,1,0,0.20448105560400057,0.20531581139357852,0.9505799293998991,0.3278463648834019,0.8899609464736963,0.692960360599231
26,0,2,0,0,3,0,1,0,0.05423113669852079,0.054308438051156406,0.9329299041855774,0.0877914951989026,0.8698598667585573,0.6696274691767201
64,0,1,0,0,1,0,0,0,0.2517768516765856,0.25153066168081284,0.9561270801815431,0.40329218106995884,0.8962784286698828,0.7001193159220469
57,0,1,0,0,1,0,1,1,0.5116153741405349,0.511614118819509,0.9866868381240544,0.8189300411522634,0.9655410062026188,0.7894736842105263
27,0,7,0,1,4,8,1,1,0.04397314791869912,0.044072076433730775,0.9317196167423096,0.07133058984910837,0.8708936365724788,0.6713509213840647
21,0,7,0,0,6,1,0,0,0.04127839943208361,0.09637038054142814,0.9314170448814927,0.20164609053497942,0.8681369170686882,0.676123558265942
22,0,8,2,0,6,3,1,1,0.10819230097200898,0.1084957903990979,0.9392839132627332,0.17421124828532236,0.9615207902595911,0.7959697732997482
39,0,1,0,0,1,2,1,1,0.08757687765980517,0.08776567559886334,0.9368633383761977,0.1412894375857339,0.9116701125660464,0.7178841309823678
